Time (JD2000)	RE0_time (ns)	FE0_time (ns)	RE1_time (ns)	FE1_time (ns)	RE2_time (ns)	FE2_time (ns)	RE3_time (ns)	FE3_time (ns)
Pulse_Width0 (ns)	Pulse_Width1 (ns)	Pulse_Width2 (ns)	Pulse_Width3 (ns)	QN card
2457594.5000079870224	41.25	9960.0	35.0	60.0	-1.0	-1.0	-1.0	-1.0	9918.75	25.0	0.0	0.0	Q6
2457594.5000084619969	-1.0	-1.0	6.25	28.75	-1.0	-1.0	-1.0	-1.0	0.0	22.5	0.0	0.0	Q6
2457594.500009029638	13.75	25.0	16.25	56.25	-1.0	-1.0	-1.0	-1.0	11.25	40.0	0.0	0.0	Q6
2457594.5000104606152	28.75	55.0	37.5	57.5	-1.0	-1.0	-1.0	-1.0	26.25	20.0	0.0	0.0	Q6
2457594.5000105709769	7.5	46.25	2.5	48.75	-1.0	-1.0	-1.0	-1.0	38.75	46.25	0.0	0.0	Q6
2457594.5000109202228	32.5	65.0	25.0	53.75	-1.0	-1.0	-1.0	-1.0	32.5	28.75	0.0	0.0	Q6
2457594.5000120475888	16.25	51.25	12.5	28.75	-1.0	-1.0	-1.0	-1.0	35.0	16.25	0.0	0.0	Q6
2457594.5000032088719	26.25	40.0	26.25	68.75	-1.0	-1.0	-1.0	-1.0	13.75	42.5	0.0	0.0	Q6
2457594.5000054258853	18.75	55.0	7.5	41.25	-1.0	-1.0	-1.0	-1.0	36.25	33.75	0.0	0.0	Q6
2457594.5000060936436	23.75	60.0	17.5	47.5	-1.0	-1.0	-1.0	-1.0	36.25	30.0	0.0	0.0	Q6
2457594.5000067944638	27.5	50.0	15.0	51.25	-1.0	-1.0	-1.0	-1.0	22.5	36.25	0.0	0.0	Q6
2457594.500011197757	10.0	47.5	8.75	16.25	-1.0	-1.0	-1.0	-1.0	37.5	7.5	0.0	0.0	Q6
2457594.5000123465434	33.75	73.75	32.5	72.5	-1.0	-1.0	-1.0	-1.0	40.0	40.0	0.0	0.0	Q6
2457594.500004327856	21.25	65.0	17.5	43.75	-1.0	-1.0	-1.0	-1.0	43.75	26.25	0.0	0.0	Q6
2457594.5000055124983	37.5	73.75	32.5	43.75	-1.0	-1.0	-1.0	-1.0	36.25	11.25	0.0	0.0	Q6
2457594.5000074272975	30.0	95.0	32.5	93.75	-1.0	-1.0	-1.0	-1.0	65.0	61.25	0.0	0.0	Q6
2457594.5000088256784	35.0	68.75	30.0	45.0	-1.0	-1.0	-1.0	-1.0	33.75	15.0	0.0	0.0	Q6
2457594.5000086231157	20.0	58.75	13.75	32.5	-1.0	-1.0	-1.0	-1.0	38.75	18.75	0.0	0.0	Q6
2457594.5000086231157	20.0	58.75	202.5	9960.0	-1.0	-1.0	-1.0	-1.0	38.75	9757.5	0.0	0.0	Q6
2457594.5000086231157	20.0	58.75	296.25	9960.0	-1.0	-1.0	-1.0	-1.0	38.75	9663.75	0.0	0.0	Q6
2457594.5000094026327	28.75	9960.0	296.25	9960.0	-1.0	-1.0	28.75	9960.0	9931.25	9663.75	0.0	9931.25	Q6
2457594.5000094026327	20.0	68.75	296.25	9960.0	-1.0	-1.0	28.75	9960.0	48.75	9663.75	0.0	9931.25	Q6
2457594.5000094026327	296.25	9960.0	296.25	9960.0	-1.0	-1.0	28.75	9960.0	9663.75	9663.75	0.0	9931.25	Q6
2457594.5000098655	28.75	9960.0	17.5	58.75	-1.0	-1.0	28.75	9960.0	9931.25	41.25	0.0	9931.25	Q6
2457594.5000098655	28.75	9960.0	20.0	68.75	-1.0	-1.0	28.75	9960.0	9931.25	48.75	0.0	9931.25	Q6
2457594.5000098655	28.75	9960.0	296.25	9960.0	-1.0	-1.0	28.75	9960.0	9931.25	9663.75	0.0	9931.25	Q6
2457594.5000105602667	28.75	9960.0	-1.0	-1.0	17.5	58.75	28.75	1111.0	9931.25	0.0	41.25	1082.25	Q6
2457594.5000105602667	28.75	9960.0	-1.0	-1.0	20.0	68.75	28.75	1111.0	9931.25	0.0	48.75	1082.25	Q6
2457594.5000105602667	28.75	9960.0	-1.0	-1.0	296.25	9960.0	28.75	1111.0	9931.25	0.0	9663.75	1082.25	Q6
2457594.500011717435	28.75	9960.0	17.5	58.75	-1.0	-1.0	296.25	9960.0	9931.25	41.25	0.0	9663.75	Q6
2457594.500011717435	28.75	9960.0	17.5	58.75	-1.0	-1.0	28.75	9960.0	9931.25	41.25	0.0	9931.25	Q6
2457594.500011717435	28.75	9960.0	17.5	58.75	-1.0	-1.0	28.75	9960.0	9931.25	41.25	0.0	9931.25	Q6
2457594.5000147037208	28.75	9960.0	17.5	58.75	-1.0	-1.0	-1.0	-1.0	9931.25	41.25	0.0	0.0	Q6
2457594.5000147037208	28.75	9960.0	20.0	68.75	-1.0	-1.0	-1.0	-1.0	9931.25	48.75	0.0	0.0	Q6
2457594.5000051357783	37.5	68.75	37.5	67.5	-1.0	-1.0	-1.0	-1.0	31.25	30.0	0.0	0.0	Q6
2457594.5000046924688	5.0	42.5	3.75	38.75	-1.0	-1.0	-1.0	-1.0	37.5	35.0	0.0	0.0	Q6
2457594.5000065937638	20.0	53.75	12.5	38.75	-1.0	-1.0	-1.0	-1.0	33.75	26.25	0.0	0.0	Q6
2457594.5000084745698	25.0	62.5	23.75	61.25	-1.0	-1.0	-1.0	-1.0	37.5	37.5	0.0	0.0	Q6
2457594.5000121495686	31.25	71.25	23.75	58.75	-1.0	-1.0	-1.0	-1.0	40.0	35.0	0.0	0.0	Q6
2457594.5000049374066	-1.0	-1.0	36.25	53.75	-1.0	-1.0	-1.0	-1.0	0.0	17.5	0.0	0.0	Q6
2457594.500010067597	32.5	9960.0	35.0	51.25	-1.0	-1.0	-1.0	-1.0	9927.5	16.25	0.0	0.0	Q6
2457594.5000107246451	28.75	43.75	17.5	38.75	-1.0	-1.0	-1.0	-1.0	15.0	21.25	0.0	0.0	Q6
2457594.500010961201	15.0	37.5	5.0	80.0	-1.0	-1.0	-1.0	-1.0	22.5	75.0	0.0	0.0	Q6
2457594.5000109742396	28.75	67.5	21.25	62.5	-1.0	-1.0	-1.0	-1.0	38.75	41.25	0.0	0.0	Q6
2457594.5000125421211	8.75	46.25	7.5	16.25	-1.0	-1.0	-1.0	-1.0	37.5	8.75	0.0	0.0	Q6
2457594.5000009848736	32.5	80.0	28.75	9960.0	-1.0	-1.0	-1.0	-1.0	47.5	9931.25	0.0	0.0	Q6
2457594.5000034994446	26.25	65.0	18.75	53.75	-1.0	-1.0	-1.0	-1.0	38.75	35.0	0.0	0.0	Q6
2457594.5000047846697	32.5	68.75	26.25	45.0	-1.0	-1.0	-1.0	-1.0	36.25	18.75	0.0	0.0	Q6
2457594.500004505273	36.25	68.75	37.5	62.5	-1.0	-1.0	-1.0	-1.0	32.5	25.0	0.0	0.0	Q6
2457594.5000050477684	27.5	66.25	21.25	46.25	-1.0	-1.0	-1.0	-1.0	38.75	25.0	0.0	0.0	Q6
2457594.5000060391612	28.75	71.25	23.75	56.25	-1.0	-1.0	-1.0	-1.0	42.5	32.5	0.0	0.0	Q6
